time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2024-05-07 20:00:00,1.07704,1.07707,1.07479,1.07548,11632,0,0,EURUSD,H4
2024-05-08 00:00:00,1.07522,1.07561,1.07469,1.0748,6104,0,0,EURUSD,H4
2024-05-08 04:00:00,1.07481,1.07489,1.07379,1.07413,10418,0,0,EURUSD,H4
2024-05-08 08:00:00,1.07412,1.07492,1.0735,1.07442,14459,0,0,EURUSD,H4
2024-05-08 12:00:00,1.07442,1.0754,1.07398,1.0749,15344,0,0,EURUSD,H4
2024-05-08 16:00:00,1.0749,1.07575,1.07441,1.07458,17885,0,0,EURUSD,H4
2024-05-08 20:00:00,1.07458,1.07484,1.07409,1.07479,10163,0,0,EURUSD,H4
2024-05-09 00:00:00,1.07428,1.07506,1.07423,1.07432,6868,0,0,EURUSD,H4
2024-05-09 04:00:00,1.07432,1.07517,1.07422,1.07452,10149,0,0,EURUSD,H4
2024-05-09 08:00:00,1.07453,1.07465,1.0726,1.07281,12795,0,0,EURUSD,H4
2024-05-09 12:00:00,1.07282,1.07624,1.07239,1.07593,20430,0,0,EURUSD,H4
2024-05-09 16:00:00,1.07593,1.07818,1.07506,1.0776,21410,0,0,EURUSD,H4
2024-05-09 20:00:00,1.07758,1.07846,1.07735,1.07815,11457,0,0,EURUSD,H4
2024-05-10 00:00:00,1.07795,1.07858,1.07723,1.07792,4299,0,0,EURUSD,H4
2024-05-10 04:00:00,1.07793,1.07826,1.07731,1.07739,8364,0,0,EURUSD,H4
2024-05-10 08:00:00,1.07739,1.07868,1.07715,1.07808,15562,0,0,EURUSD,H4
2024-05-10 12:00:00,1.0781,1.07862,1.07661,1.077,14707,0,0,EURUSD,H4
2024-05-10 16:00:00,1.077,1.07901,1.07603,1.07757,21857,0,0,EURUSD,H4
2024-05-10 20:00:00,1.07758,1.07775,1.07684,1.07696,8127,0,0,EURUSD,H4
2024-05-13 00:00:00,1.07708,1.07753,1.07649,1.07693,6035,0,0,EURUSD,H4
2024-05-13 04:00:00,1.07693,1.07733,1.07657,1.07697,11206,0,0,EURUSD,H4
2024-05-13 08:00:00,1.07697,1.07846,1.07687,1.0783800000000001,15898,0,0,EURUSD,H4
2024-05-13 12:00:00,1.0783800000000001,1.07998,1.07772,1.07982,14463,0,0,EURUSD,H4
2024-05-13 16:00:00,1.07982,1.08069,1.07893,1.07935,19555,0,0,EURUSD,H4
2024-05-13 20:00:00,1.07935,1.07941,1.07866,1.07898,9658,0,0,EURUSD,H4
2024-05-14 00:00:00,1.07866,1.07937,1.07851,1.07876,4801,0,0,EURUSD,H4
2024-05-14 04:00:00,1.07874,1.07897,1.07843,1.07855,7707,0,0,EURUSD,H4
2024-05-14 08:00:00,1.07853,1.07895,1.07753,1.07836,12963,0,0,EURUSD,H4
2024-05-14 12:00:00,1.07836,1.08107,1.0766499999999999,1.08031,19284,0,0,EURUSD,H4
2024-05-14 16:00:00,1.08031,1.08257,1.08007,1.08169,23390,0,0,EURUSD,H4
2024-05-14 20:00:00,1.08169,1.08231,1.08155,1.08196,10056,0,0,EURUSD,H4
2024-05-15 00:00:00,1.08164,1.08195,1.0813,1.08169,5392,0,0,EURUSD,H4
2024-05-15 04:00:00,1.08169,1.08278,1.08165,1.08215,7364,0,0,EURUSD,H4
2024-05-15 08:00:00,1.08216,1.08346,1.08212,1.08295,13650,0,0,EURUSD,H4
2024-05-15 12:00:00,1.08299,1.08693,1.08218,1.0861,22545,0,0,EURUSD,H4
2024-05-15 16:00:00,1.08611,1.08747,1.08315,1.08721,29172,0,0,EURUSD,H4
2024-05-15 20:00:00,1.08721,1.08861,1.08715,1.08837,10929,0,0,EURUSD,H4
2024-05-16 00:00:00,1.08842,1.08951,1.08774,1.08937,9671,0,0,EURUSD,H4
2024-05-16 04:00:00,1.08937,1.0894,1.08813,1.0884800000000001,11487,0,0,EURUSD,H4
2024-05-16 08:00:00,1.0885,1.08852,1.08662,1.08733,14524,0,0,EURUSD,H4
