time,open,high,low,close,volume,spread,real_volume,symbol,timeframe
2025-02-05,2840.9,2882.3,2839.61,2867.08,285881,5,0,XAUUSD,D1
2025-02-06,2867.46,2873.25,2833.96,2855.66,274979,8,0,XAUUSD,D1
2025-02-07,2855.86,2886.86,2852.17,2861.82,287867,5,0,XAUUSD,D1
2025-02-10,2855.81,2911.59,2855.7,2907.79,277141,8,0,XAUUSD,D1
2025-02-11,2907.56,2942.67,2881.34,2897.37,346110,8,0,XAUUSD,D1
2025-02-12,2897.08,2909.16,2864.16,2903.81,293131,5,0,XAUUSD,D1
2025-02-13,2904.35,2929.36,2900.52,2928.29,245298,8,0,XAUUSD,D1
2025-02-14,2928.13,2939.95,2876.72,2882.71,307790,5,0,XAUUSD,D1
2025-02-17,2885.9,2906.45,2878.44,2898.96,198127,8,0,XAUUSD,D1
2025-02-18,2898.6,2936.97,2891.78,2935.11,212319,8,0,XAUUSD,D1
2025-02-19,2934.34,2946.97,2918.47,2933.0,251027,8,0,XAUUSD,D1
2025-02-20,2933.35,2954.96,2924.08,2939.06,245105,8,0,XAUUSD,D1
2025-02-21,2938.17,2949.69,2916.63,2935.98,249991,5,0,XAUUSD,D1
2025-02-24,2934.27,2956.21,2921.06,2952.43,264146,5,0,XAUUSD,D1
2025-02-25,2952.94,2953.67,2887.84,2914.85,303710,5,0,XAUUSD,D1
2025-02-26,2915.2,2930.03,2890.76,2916.3,234560,5,0,XAUUSD,D1
2025-02-27,2916.74,2920.76,2867.72,2876.86,306113,5,0,XAUUSD,D1
2025-02-28,2877.32,2885.03,2832.46,2858.81,304711,5,0,XAUUSD,D1
2025-03-03,2860.06,2895.19,2858.63,2892.95,261999,8,0,XAUUSD,D1
2025-03-04,2891.94,2927.86,2881.87,2917.81,273718,8,0,XAUUSD,D1
2025-03-05,2917.48,2929.97,2894.29,2918.85,310739,5,0,XAUUSD,D1
2025-03-06,2918.78,2926.6,2890.99,2910.86,291280,5,0,XAUUSD,D1
2025-03-07,2911.6,2930.42,2896.93,2912.13,294848,5,0,XAUUSD,D1
2025-03-10,2911.56,2918.11,2880.14,2889.14,290818,5,0,XAUUSD,D1
2025-03-11,2888.09,2922.04,2879.82,2915.61,231808,5,0,XAUUSD,D1
2025-03-12,2915.62,2940.54,2905.92,2933.29,247871,5,0,XAUUSD,D1
2025-03-13,2933.5,2989.21,2932.66,2988.79,276377,8,0,XAUUSD,D1
2025-03-14,2988.26,3004.86,2978.25,2988.31,260112,8,0,XAUUSD,D1
2025-03-17,2984.59,3001.89,2982.26,3000.85,203476,8,0,XAUUSD,D1
2025-03-18,3001.38,3038.12,2999.38,3033.83,237593,5,0,XAUUSD,D1
2025-03-19,3033.92,3051.72,3022.47,3047.16,217778,10,0,XAUUSD,D1
2025-03-20,3048.55,3057.46,3025.77,3044.61,242134,10,0,XAUUSD,D1
2025-03-21,3044.78,3047.52,2999.08,3023.03,222899,5,0,XAUUSD,D1
2025-03-24,3023.82,3033.33,3002.44,3011.88,250223,5,0,XAUUSD,D1
2025-03-25,3011.05,3035.96,3007.39,3019.81,200871,10,0,XAUUSD,D1
2025-03-26,3019.47,3032.01,3012.0,3019.14,208480,11,0,XAUUSD,D1
2025-03-27,3019.31,3059.65,3017.53,3056.72,284033,5,0,XAUUSD,D1
2025-03-28,3055.9,3086.74,3054.15,3083.97,270998,5,0,XAUUSD,D1
2025-03-31,3087.9,3127.75,3076.67,3123.99,309745,5,0,XAUUSD,D1
2025-04-01,3124.73,3149.09,3100.6,3114.1,314693,5,0,XAUUSD,D1
2025-04-02,3114.01,3141.91,3105.06,3131.88,267932,0,0,XAUUSD,D1
2025-04-03,3131.52,3167.69,3053.97,3114.3,421321,0,0,XAUUSD,D1
2025-04-04,3114.01,3136.35,3015.68,3036.77,424460,5,0,XAUUSD,D1
2025-04-07,3028.8,3055.45,2956.46,2981.85,502426,5,0,XAUUSD,D1
2025-04-08,2982.28,3022.71,2974.77,2982.02,377483,5,0,XAUUSD,D1
2025-04-09,2983.85,3099.53,2970.02,3082.77,496510,5,0,XAUUSD,D1
2025-04-10,3080.68,3176.44,3071.36,3175.38,421932,5,0,XAUUSD,D1
2025-04-11,3176.87,3245.28,3175.95,3237.94,434730,5,0,XAUUSD,D1
2025-04-14,3219.1,3245.68,3193.65,3210.64,322743,5,0,XAUUSD,D1
2025-04-15,3211.66,3233.68,3209.76,3229.43,235349,10,0,XAUUSD,D1
2025-04-16,3230.45,3342.85,3229.68,3342.79,339784,5,0,XAUUSD,D1
2025-04-17,3343.17,3357.78,3283.79,3327.12,342010,5,0,XAUUSD,D1
2025-04-21,3331.29,3430.47,3328.88,3424.13,343310,5,0,XAUUSD,D1
2025-04-22,3423.66,3500.0,3366.71,3381.0,464446,5,0,XAUUSD,D1
2025-04-23,3321.96,3386.56,3259.88,3288.35,442477,5,0,XAUUSD,D1
2025-04-24,3290.74,3367.37,3290.74,3348.68,341901,5,0,XAUUSD,D1
2025-04-25,3354.47,3370.97,3264.97,3316.31,343704,5,0,XAUUSD,D1
2025-04-28,3329.58,3353.06,3267.98,3344.13,308431,5,0,XAUUSD,D1
2025-04-29,3345.19,3348.61,3299.42,3316.93,267480,10,0,XAUUSD,D1
2025-04-30,3315.82,3328.01,3266.58,3288.61,298518,5,0,XAUUSD,D1
2025-05-01,3287.66,3290.05,3201.65,3237.61,298175,5,0,XAUUSD,D1
2025-05-02,3240.73,3269.21,3222.53,3240.62,301934,5,0,XAUUSD,D1
2025-05-05,3241.79,3337.52,3237.66,3333.56,295050,10,0,XAUUSD,D1
2025-05-06,3335.68,3434.71,3323.09,3430.5,345338,5,0,XAUUSD,D1
2025-05-07,3425.84,3430.25,3360.0,3364.26,352958,5,0,XAUUSD,D1
2025-05-08,3366.96,3414.7,3288.51,3305.78,362423,5,0,XAUUSD,D1
2025-05-09,3307.84,3347.51,3274.72,3325.42,320884,5,0,XAUUSD,D1
2025-05-12,3287.71,3292.03,3207.71,3234.8,405069,5,0,XAUUSD,D1
2025-05-13,3238.96,3265.47,3215.51,3250.13,295713,5,0,XAUUSD,D1
2025-05-14,3252.02,3257.01,3167.64,3177.43,357591,5,0,XAUUSD,D1
2025-05-15,3178.06,3240.62,3120.34,3239.87,343346,5,0,XAUUSD,D1
2025-05-16,3239.29,3252.27,3154.12,3201.32,315510,5,0,XAUUSD,D1
2025-05-19,3211.78,3249.79,3206.23,3230.18,280677,5,0,XAUUSD,D1
2025-05-20,3228.87,3295.76,3204.47,3289.89,291932,5,0,XAUUSD,D1
2025-05-21,3291.3,3324.89,3285.1,3315.1,308049,5,0,XAUUSD,D1
2025-05-22,3319.25,3345.5,3279.01,3294.81,349016,5,0,XAUUSD,D1
2025-05-23,3295.46,3365.88,3286.83,3360.07,326662,5,0,XAUUSD,D1
2025-05-26,3352.87,3356.73,3323.56,3342.19,186419,5,0,XAUUSD,D1
2025-05-27,3343.32,3349.88,3285.04,3300.51,299711,5,0,XAUUSD,D1
2025-05-28,3301.67,3325.53,3276.28,3288.45,280712,5,0,XAUUSD,D1
2025-05-29,3286.59,3331.08,3245.44,3317.65,322529,5,0,XAUUSD,D1
2025-05-30,3319.51,3322.82,3271.18,3291.15,284918,5,0,XAUUSD,D1
2025-06-02,3298.03,3382.97,3298.03,3381.68,286524,5,0,XAUUSD,D1
2025-06-03,3383.66,3392.19,3333.16,3353.41,277391,5,0,XAUUSD,D1
2025-06-04,3355.56,3384.6,3343.43,3372.32,273007,5,0,XAUUSD,D1
2025-06-05,3373.13,3403.57,3339.11,3352.61,333363,5,0,XAUUSD,D1
2025-06-06,3354.47,3375.49,3307.09,3311.93,318876,5,0,XAUUSD,D1
2025-06-09,3315.33,3338.29,3293.22,3325.58,266051,5,0,XAUUSD,D1
2025-06-10,3326.92,3349.11,3301.72,3322.53,275179,5,0,XAUUSD,D1
2025-06-11,3321.42,3360.73,3315.52,3355.14,295542,5,0,XAUUSD,D1
2025-06-12,3358.36,3398.94,3338.74,3386.95,338813,5,0,XAUUSD,D1
2025-06-13,3386.13,3446.78,3379.7,3432.56,362201,5,0,XAUUSD,D1
2025-06-16,3442.76,3451.33,3382.46,3385.38,308071,5,0,XAUUSD,D1
2025-06-17,3386.4,3403.35,3366.23,3388.63,304431,5,0,XAUUSD,D1
2025-06-18,3392.22,3400.07,3362.41,3369.42,288134,5,0,XAUUSD,D1
2025-06-19,3370.71,3387.83,3347.29,3370.08,235870,5,0,XAUUSD,D1
2025-06-20,3369.16,3374.49,3340.04,3368.99,256907,5,0,XAUUSD,D1
2025-06-23,3391.29,3394.9,3347.09,3369.24,302961,5,0,XAUUSD,D1
2025-06-24,3368.31,3368.81,3295.34,3323.13,321247,5,0,XAUUSD,D1
2025-06-25,3324.06,3337.06,3311.79,3332.18,223257,8,0,XAUUSD,D1
2025-06-26,3334.67,3350.28,3309.51,3327.89,257354,8,0,XAUUSD,D1
2025-06-27,3327.17,3327.57,3255.55,3274.65,315940,5,0,XAUUSD,D1
2025-06-30,3280.46,3309.47,3246.27,3302.95,256130,5,0,XAUUSD,D1
2025-07-01,3303.12,3358.13,3302.35,3339.02,274159,7,0,XAUUSD,D1
2025-07-02,3337.59,3360.04,3327.54,3356.98,237266,5,0,XAUUSD,D1
2025-07-03,3358.87,3365.77,3311.39,3326.11,234378,5,0,XAUUSD,D1
