time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2019-07-12 16:00:00,1.25384,1.25701,1.2535,1.25668,29732,0,0,GBPUSD,H4
2019-07-12 20:00:00,1.2567,1.25793,1.25582,1.2576399999999999,13829,0,0,GBPUSD,H4
2019-07-15 00:00:00,1.25495,1.25781,1.2548300000000001,1.25688,9544,0,0,GBPUSD,H4
2019-07-15 04:00:00,1.25688,1.25712,1.25589,1.2566899999999999,8382,0,0,GBPUSD,H4
2019-07-15 08:00:00,1.25668,1.2576100000000001,1.25509,1.25521,13758,0,0,GBPUSD,H4
2019-07-15 12:00:00,1.25522,1.25655,1.2523900000000001,1.25315,17781,0,0,GBPUSD,H4
2019-07-15 16:00:00,1.25315,1.25392,1.25102,1.25114,24989,0,0,GBPUSD,H4
2019-07-15 20:00:00,1.25115,1.25209,1.25104,1.2516,13272,0,0,GBPUSD,H4
2019-07-16 00:00:00,1.25159,1.25204,1.25103,1.25149,5738,0,0,GBPUSD,H4
2019-07-16 04:00:00,1.25149,1.25176,1.25069,1.2515800000000001,7250,0,0,GBPUSD,H4
2019-07-16 08:00:00,1.25159,1.2517800000000001,1.24556,1.24676,20665,0,0,GBPUSD,H4
2019-07-16 12:00:00,1.24678,1.24711,1.2408,1.2426599999999999,28942,0,0,GBPUSD,H4
2019-07-16 16:00:00,1.24265,1.24312,1.23964,1.24177,36100,0,0,GBPUSD,H4
2019-07-16 20:00:00,1.24177,1.2426300000000001,1.24002,1.2406,22628,0,0,GBPUSD,H4
2019-07-17 00:00:00,1.24064,1.24131,1.23988,1.2408299999999999,7647,0,0,GBPUSD,H4
2019-07-17 04:00:00,1.24084,1.24199,1.24062,1.24199,6893,0,0,GBPUSD,H4
2019-07-17 08:00:00,1.24199,1.24199,1.23821,1.2402199999999999,20533,0,0,GBPUSD,H4
2019-07-17 12:00:00,1.2402199999999999,1.2416800000000001,1.23953,1.24076,19858,0,0,GBPUSD,H4
2019-07-17 16:00:00,1.24077,1.24564,1.2404600000000001,1.24486,31442,0,0,GBPUSD,H4
2019-07-17 20:00:00,1.24487,1.24503,1.2424,1.24319,20716,0,0,GBPUSD,H4
2019-07-18 00:00:00,1.24307,1.24375,1.24241,1.24335,6806,0,0,GBPUSD,H4
2019-07-18 04:00:00,1.24335,1.24416,1.2432,1.24381,7260,0,0,GBPUSD,H4
2019-07-18 08:00:00,1.24381,1.24845,1.2432,1.24798,23624,0,0,GBPUSD,H4
2019-07-18 12:00:00,1.24798,1.24946,1.24606,1.2476,34395,0,0,GBPUSD,H4
2019-07-18 16:00:00,1.2476099999999999,1.24977,1.24653,1.24789,24715,0,0,GBPUSD,H4
2019-07-18 20:00:00,1.24789,1.2558500000000001,1.24762,1.25467,32802,0,0,GBPUSD,H4
