time,open,high,low,close,volume,spread,real_volume,symbol,timeframe
2024-12-16 00:00:00,1.04854,1.04998,1.04829,1.04933,1395,38,0,EURUSD,H1
2024-12-16 01:00:00,1.0498,1.05111,1.04979,1.05097,1412,0,0,EURUSD,H1
2024-12-16 02:00:00,1.05095,1.05191,1.05093,1.05144,2037,0,0,EURUSD,H1
2024-12-16 03:00:00,1.05144,1.05212,1.05125,1.05189,2145,0,0,EURUSD,H1
2024-12-16 04:00:00,1.05189,1.0523,1.05098,1.05126,1755,0,0,EURUSD,H1
2024-12-16 05:00:00,1.05128,1.05152,1.05099,1.05119,1512,0,0,EURUSD,H1
2024-12-16 06:00:00,1.05119,1.05165,1.05118,1.0516,1237,0,0,EURUSD,H1
2024-12-16 07:00:00,1.05158,1.05215,1.05157,1.05195,1349,0,0,EURUSD,H1
2024-12-16 08:00:00,1.05193,1.05208,1.05117,1.05136,1760,0,0,EURUSD,H1
2024-12-16 09:00:00,1.05137,1.05209,1.05044,1.0505,3025,0,0,EURUSD,H1
2024-12-16 10:00:00,1.05047,1.05246,1.0500099999999999,1.05089,4728,0,0,EURUSD,H1
2024-12-16 11:00:00,1.05096,1.05212,1.05034,1.05052,3958,0,0,EURUSD,H1
2024-12-16 12:00:00,1.05052,1.05063,1.04886,1.04892,2926,0,0,EURUSD,H1
2024-12-16 13:00:00,1.04892,1.04926,1.04834,1.04907,2390,0,0,EURUSD,H1
2024-12-16 14:00:00,1.04907,1.05,1.04899,1.04908,3030,0,0,EURUSD,H1
2024-12-16 15:00:00,1.04907,1.05082,1.04905,1.0507900000000001,3626,0,0,EURUSD,H1
2024-12-16 16:00:00,1.05077,1.05082,1.04743,1.04825,4590,0,0,EURUSD,H1
2024-12-16 17:00:00,1.04829,1.05124,1.04827,1.05066,4733,0,0,EURUSD,H1
2024-12-16 18:00:00,1.05066,1.05133,1.04954,1.05112,4228,0,0,EURUSD,H1
2024-12-16 19:00:00,1.05113,1.05206,1.05056,1.05113,3498,0,0,EURUSD,H1
2024-12-16 20:00:00,1.05114,1.05215,1.05058,1.05205,2227,0,0,EURUSD,H1
2024-12-16 21:00:00,1.05206,1.05227,1.05066,1.051,2152,0,0,EURUSD,H1
2024-12-16 22:00:00,1.05101,1.05113,1.05068,1.05083,1535,0,0,EURUSD,H1
2024-12-16 23:00:00,1.05083,1.05157,1.05069,1.05115,1137,0,0,EURUSD,H1
2024-12-17 00:00:00,1.05101,1.05106,1.05072,1.05095,826,12,0,EURUSD,H1
2024-12-17 01:00:00,1.05099,1.05185,1.05088,1.0517,793,0,0,EURUSD,H1
2024-12-17 02:00:00,1.0517,1.05344,1.0515,1.05288,1948,0,0,EURUSD,H1
2024-12-17 03:00:00,1.05288,1.05299,1.0519,1.05214,2079,0,0,EURUSD,H1
2024-12-17 04:00:00,1.05214,1.0527,1.05167,1.05171,1899,0,0,EURUSD,H1
2024-12-17 05:00:00,1.05172,1.05194,1.05113,1.05124,1345,0,0,EURUSD,H1
2024-12-17 06:00:00,1.05124,1.05126,1.0508,1.05082,985,0,0,EURUSD,H1
2024-12-17 07:00:00,1.05082,1.05102,1.05026,1.05048,1794,0,0,EURUSD,H1
2024-12-17 08:00:00,1.05048,1.0507900000000001,1.04975,1.05031,2316,0,0,EURUSD,H1
2024-12-17 09:00:00,1.05029,1.05093,1.04956,1.04975,3405,0,0,EURUSD,H1
2024-12-17 10:00:00,1.04975,1.04999,1.04854,1.04894,3662,0,0,EURUSD,H1
2024-12-17 11:00:00,1.04894,1.04894,1.04804,1.04853,3561,0,0,EURUSD,H1
2024-12-17 12:00:00,1.04868,1.04897,1.0479,1.0488,3383,0,0,EURUSD,H1
2024-12-17 13:00:00,1.0488,1.04942,1.04841,1.04913,2973,0,0,EURUSD,H1
2024-12-17 14:00:00,1.04913,1.05015,1.04882,1.05012,3154,0,0,EURUSD,H1
2024-12-17 15:00:00,1.05013,1.05065,1.04919,1.05048,4834,0,0,EURUSD,H1
2024-12-17 16:00:00,1.05046,1.05116,1.04979,1.05052,5046,0,0,EURUSD,H1
2024-12-17 17:00:00,1.05052,1.05095,1.0495700000000001,1.04988,4970,0,0,EURUSD,H1
2024-12-17 18:00:00,1.04989,1.05063,1.04946,1.05052,3754,0,0,EURUSD,H1
2024-12-17 19:00:00,1.05052,1.05159,1.0498,1.04999,3447,0,0,EURUSD,H1
2024-12-17 20:00:00,1.04999,1.05044,1.04902,1.04935,3087,0,0,EURUSD,H1
