time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2019-12-16,1.11252,1.11581,1.11226,1.11439,60290,0,0,EURUSD,D1
2019-12-17,1.11429,1.11746,1.11293,1.11508,66329,0,0,EURUSD,D1
2019-12-18,1.11489,1.11541,1.11104,1.11133,59360,0,0,EURUSD,D1
2019-12-19,1.1113,1.11443,1.11072,1.11201,63222,0,0,EURUSD,D1
2019-12-20,1.11217,1.11248,1.10663,1.10749,55367,0,0,EURUSD,D1
2019-12-23,1.108,1.10959,1.10699,1.10893,53126,0,0,EURUSD,D1
2019-12-24,1.10885,1.10939,1.10691,1.10873,62646,0,0,EURUSD,D1
2019-12-26,1.10907,1.1109,1.10822,1.10967,24470,0,0,EURUSD,D1
2019-12-27,1.1097299999999999,1.11883,1.10941,1.11761,75869,0,0,EURUSD,D1
2019-12-30,1.11708,1.12208,1.11708,1.1199,72538,0,0,EURUSD,D1
2019-12-31,1.11978,1.12392,1.11971,1.12098,66727,0,0,EURUSD,D1
2020-01-02,1.1208,1.12245,1.11636,1.11725,69227,0,0,EURUSD,D1
2020-01-03,1.11716,1.11799,1.11249,1.11558,78390,0,0,EURUSD,D1
2020-01-06,1.11576,1.12055,1.11572,1.11968,64057,0,0,EURUSD,D1
2020-01-07,1.11967,1.11976,1.11336,1.11518,73202,0,0,EURUSD,D1
2020-01-08,1.11518,1.11682,1.11017,1.1104,103993,0,0,EURUSD,D1
2020-01-09,1.11052,1.11204,1.10927,1.11067,65406,0,0,EURUSD,D1
2020-01-10,1.1105,1.11291,1.1085099999999999,1.1121,58228,0,0,EURUSD,D1
2020-01-13,1.11157,1.11469,1.11122,1.1135,48970,0,0,EURUSD,D1
2020-01-14,1.11337,1.11445,1.11043,1.11264,58265,0,0,EURUSD,D1
2020-01-15,1.11274,1.11634,1.11185,1.11496,51365,0,0,EURUSD,D1
2020-01-16,1.11493,1.11728,1.11279,1.11357,58327,0,0,EURUSD,D1
2020-01-17,1.1136,1.11425,1.10863,1.10895,54717,0,0,EURUSD,D1
2020-01-20,1.10903,1.11023,1.10767,1.10949,33779,0,0,EURUSD,D1
2020-01-21,1.10938,1.1118,1.10809,1.10818,56906,0,0,EURUSD,D1
2020-01-22,1.10817,1.10984,1.10702,1.10944,54607,0,0,EURUSD,D1
2020-01-23,1.10926,1.11088,1.10364,1.10578,74803,0,0,EURUSD,D1
2020-01-24,1.10531,1.10617,1.102,1.1026,61526,0,0,EURUSD,D1
2020-01-27,1.1027,1.10376,1.10097,1.10193,56654,0,0,EURUSD,D1
2020-01-28,1.10187,1.10253,1.09978,1.10215,48555,0,0,EURUSD,D1
2020-01-29,1.10221,1.10277,1.09924,1.10102,49587,0,0,EURUSD,D1
2020-01-30,1.10091,1.10393,1.10045,1.10312,59942,0,0,EURUSD,D1
2020-01-31,1.10312,1.10954,1.10169,1.10948,70908,0,0,EURUSD,D1
2020-02-03,1.10931,1.1094,1.10356,1.1061,68738,0,0,EURUSD,D1
2020-02-04,1.10582,1.10641,1.10329,1.10444,58089,0,0,EURUSD,D1
2020-02-05,1.1044,1.10479,1.09937,1.09987,61478,0,0,EURUSD,D1
2020-02-06,1.09986,1.10139,1.09646,1.09808,54154,0,0,EURUSD,D1
2020-02-07,1.09823,1.0985,1.0942,1.0943100000000001,65665,0,0,EURUSD,D1
2020-02-10,1.09436,1.09575,1.09076,1.09105,52564,0,0,EURUSD,D1
2020-02-11,1.09106,1.0924800000000001,1.08914,1.09156,55619,0,0,EURUSD,D1
2020-02-12,1.09149,1.09255,1.08654,1.08737,56900,0,0,EURUSD,D1
2020-02-13,1.08734,1.08889,1.08341,1.0839,61541,0,0,EURUSD,D1
2020-02-14,1.08407,1.08612,1.08273,1.08306,51694,0,0,EURUSD,D1
2020-02-17,1.0836999999999999,1.0851,1.08291,1.08337,34945,0,0,EURUSD,D1
2020-02-18,1.0835,1.08373,1.07855,1.0791,64665,0,0,EURUSD,D1
2020-02-19,1.0790899999999999,1.08117,1.07821,1.0807,58203,0,0,EURUSD,D1
2020-02-20,1.08043,1.08212,1.07778,1.07832,78883,0,0,EURUSD,D1
2020-02-21,1.07845,1.08635,1.07827,1.08476,81693,0,0,EURUSD,D1
2020-02-24,1.08245,1.0872,1.08051,1.08533,109503,0,0,EURUSD,D1
2020-02-25,1.08525,1.08902,1.08302,1.0881,115069,0,0,EURUSD,D1
2020-02-26,1.08809,1.09088,1.0855,1.08802,125437,0,0,EURUSD,D1
2020-02-27,1.08812,1.10064,1.08771,1.09999,149988,0,0,EURUSD,D1
2020-02-28,1.09993,1.10532,1.09509,1.10295,193968,0,0,EURUSD,D1
2020-03-02,1.10427,1.11846,1.10365,1.11323,216260,0,0,EURUSD,D1
2020-03-03,1.11332,1.12136,1.10954,1.117,234222,0,0,EURUSD,D1
2020-03-04,1.11713,1.11876,1.10955,1.11349,150026,0,0,EURUSD,D1
2020-03-05,1.11331,1.12447,1.11196,1.12368,133122,0,0,EURUSD,D1
2020-03-06,1.12365,1.13547,1.12114,1.12903,237745,0,0,EURUSD,D1
2020-03-09,1.13467,1.14967,1.13346,1.14351,455271,0,0,EURUSD,D1
2020-03-10,1.14386,1.14579,1.1275,1.12814,390639,0,0,EURUSD,D1
2020-03-11,1.12799,1.13666,1.12574,1.12704,262598,0,0,EURUSD,D1
2020-03-12,1.12686,1.13336,1.10553,1.1185,454928,0,0,EURUSD,D1
2020-03-13,1.11844,1.12213,1.10551,1.11021,398507,0,0,EURUSD,D1
2020-03-16,1.10634,1.12366,1.10634,1.11816,747696,0,0,EURUSD,D1
2020-03-17,1.11796,1.11892,1.09551,1.09986,448951,0,0,EURUSD,D1
2020-03-18,1.09965,1.10452,1.08016,1.09165,500770,0,0,EURUSD,D1
2020-03-19,1.09121,1.09818,1.06551,1.06929,672114,0,0,EURUSD,D1
2020-03-20,1.06907,1.08308,1.0637699999999999,1.06928,558271,0,0,EURUSD,D1
2020-03-23,1.07006,1.08279,1.06357,1.0724,505630,0,0,EURUSD,D1
